ByteRange0,ByteRange1,ByteRange2,ByteRange3,ByteRange4,ByteRange5,ByteRange6,ByteRange7,ByteRange8,ByteRange9,ByteRange10,ByteRange11,FitValue
112,108,101,97,115,101,0,0,0,0,0,0,0.015785150792418746
118,101,114,105,102,121,0,0,0,0,0,0,0.0157799472282568
98,105,108,108,105,110,103,0,0,0,0,0,0.015774491081472945
97,100,100,114,101,115,115,0,0,0,0,0,0.015768991547873427
99,111,114,114,101,99,116,0,0,0,0,0,0.015763381151268706
116,114,121,0,0,0,0,0,0,0,0,0,0.01576023176946507
114,101,115,101,114,118,97,116,105,111,110,0,0.015753014923473446
99,97,110,0,0,0,0,0,0,0,0,0,0.015750304372564257
112,114,111,99,101,115,115,101,100,0,0,0,0.015743843695849163
118,101,114,105,102,121,0,0,0,0,0,0,0.01573867501477564
110,117,109,98,101,114,0,0,0,0,0,0,0.015733625857472074
99,114,101,100,105,116,0,0,0,0,0,0,0.01572871518233224
99,97,114,100,0,0,0,0,0,0,0,0,0.0157252540399418
101,120,112,105,114,97,116,105,111,110,0,0,0.015718355457605113
100,97,116,101,0,0,0,0,0,0,0,0,0.01571486173077181
99,111,114,114,101,99,116,0,0,0,0,0,0.015709301673320766
116,114,121,0,0,0,0,0,0,0,0,0,0.01570617814821972
114,101,115,101,114,118,97,116,105,111,110,0,0.015699033591306283
99,97,110,0,0,0,0,0,0,0,0,0,0.015696345384241066
112,114,111,99,101,115,115,101,100,0,0,0,0.015689945761172646
118,101,114,105,102,121,0,0,0,0,0,0,0.015684822156512006
110,117,109,98,101,114,0,0,0,0,0,0,0.01567981710576811
99,114,101,100,105,116,0,0,0,0,0,0,0.01567494941831057
99,97,114,100,0,0,0,0,0,0,0,0,0.015671517327812877
99,111,114,114,101,99,116,0,0,0,0,0,0.015665997176232727
116,114,121,0,0,0,0,0,0,0,0,0,0.01566289414527275
115,111,114,114,121,0,0,0,0,0,0,0,0.01565821510497561
117,110,97,98,108,101,0,0,0,0,0,0,0.015653401797175868
112,114,111,99,101,115,115,0,0,0,0,0,0.015647774261808158
114,101,113,117,101,115,116,0,0,0,0,0,0.015642057110147236
99,97,114,100,0,0,0,0,0,0,0,0,0.01563864206908718
110,117,109,98,101,114,0,0,0,0,0,0,0.015633673254198916
101,110,116,101,114,101,100,0,0,0,0,0,0.015628290946138875
109,97,121,0,0,0,0,0,0,0,0,0,0.015625432246202595
99,111,114,114,101,99,116,0,0,0,0,0,0.015619953123827189
112,108,101,97,115,101,0,0,0,0,0,0,0.01561514081055471
118,101,114,105,102,121,0,0,0,0,0,0,0.015610077257278896
99,97,114,100,0,0,0,0,0,0,0,0,0.015606678772728345
110,117,109,98,101,114,0,0,0,0,0,0,0.015601735045328543
99,111,114,114,101,99,116,0,0,0,0,0,0.015596277007105225
116,114,121,0,0,0,0,0,0,0,0,0,0.015593205800645256
101,114,114,111,114,115,114,101,115,105,110,102,0.015599862077113844
109,115,116,101,114,114,116,114,97,118,99,99,0.015598964194542705
115,111,114,114,121,0,0,0,0,0,0,0,0.01559435040008374
115,121,115,116,101,109,0,0,0,0,0,0,0.01558917444499367
99,97,110,0,0,0,0,0,0,0,0,0,0.0155865408895783
97,117,116,104,101,110,116,105,99,97,116,101,0.01557971906936395
105,110,102,111,114,109,97,116,105,111,110,0,0.01557288130302108
112,114,111,118,105,100,101,100,0,0,0,0,0.015567020082923815
105,110,102,111,114,109,97,116,105,111,110,0,0.01556019978654259
109,105,115,109,97,116,99,104,0,0,0,0,0.015554417565505678
111,99,99,117,114,114,101,100,0,0,0,0,0.015548631946661524
112,108,101,97,115,101,0,0,0,0,0,0,0.015543897066263983
118,101,114,105,102,121,0,0,0,0,0,0,0.015538914665211064
99,114,101,100,105,116,0,0,0,0,0,0,0.015534177845291937
99,97,114,100,0,0,0,0,0,0,0,0,0.015530834792314287
98,105,108,108,105,110,103,0,0,0,0,0,0.01552562350304861
105,110,102,111,114,109,97,116,105,111,110,0,0.01551885698990773
99,111,114,114,101,99,116,0,0,0,0,0,0.015513499471487183
116,114,121,0,0,0,0,0,0,0,0,0,0.015510481168287996
115,111,114,114,121,0,0,0,0,0,0,0,0.0155059339777825
115,121,115,116,101,109,0,0,0,0,0,0,0.015500834370952317
99,97,110,0,0,0,0,0,0,0,0,0,0.015498237612434601
97,117,116,104,101,110,116,105,99,97,116,101,0.015491536617436514
105,110,102,111,114,109,97,116,105,111,110,0,0.015484814948942395
112,114,111,118,105,100,101,100,0,0,0,0,0.015479044785857887
105,110,102,111,114,109,97,116,105,111,110,0,0.01547234016225455
109,105,115,109,97,116,99,104,0,0,0,0,0.015466647797915678
111,99,99,117,114,114,101,100,0,0,0,0,0.015460952023239561
112,108,101,97,115,101,0,0,0,0,0,0,0.015456287181826931
118,101,114,105,102,121,0,0,0,0,0,0,0.015451378104840843
99,114,101,100,105,116,0,0,0,0,0,0,0.015446711283181902
99,97,114,100,0,0,0,0,0,0,0,0,0.015443415620764065
98,105,108,108,105,110,103,0,0,0,0,0,0.01543828323125065
105,110,102,111,114,109,97,116,105,111,110,0,0.015431631113600864
99,111,114,114,101,99,116,0,0,0,0,0,0.015426354338439589
116,114,121,0,0,0,0,0,0,0,0,0,0.015423377685098518
115,111,114,114,121,0,0,0,0,0,0,0,0.015418895590712989
115,121,115,116,101,109,0,0,0,0,0,0,0.015413870590408177
99,97,110,0,0,0,0,0,0,0,0,0,0.015411309806354013
97,117,116,104,101,110,116,105,99,97,116,101,0.015404726715505806
105,110,102,111,114,109,97,116,105,111,110,0,0.015398118373780398
112,114,111,118,105,100,101,100,0,0,0,0,0.015392437155474486
105,110,102,111,114,109,97,116,105,111,110,0,0.015385845446957615
109,105,115,109,97,116,99,104,0,0,0,0,0.015380240856378234
111,99,99,117,114,114,101,100,0,0,0,0,0.015374632844421565
112,108,101,97,115,101,0,0,0,0,0,0,0.015370036446890873
118,101,114,105,102,121,0,0,0,0,0,0,0.015365199027518676
99,114,101,100,105,116,0,0,0,0,0,0,0.015360600611284317
99,97,114,100,0,0,0,0,0,0,0,0,0.015357351277598465
98,105,108,108,105,110,103,0,0,0,0,0,0.015352295977830152
105,110,102,111,114,109,97,116,105,111,110,0,0.015345755537700125
99,111,114,114,101,99,116,0,0,0,0,0,0.015340557657799615
116,114,121,0,0,0,0,0,0,0,0,0,0.01533762173175192
101,114,114,111,114,115,114,101,115,105,110,102,0.015331001101712236
109,115,116,101,114,114,116,114,97,118,99,99,0.015325731446939304
115,111,114,114,121,0,0,0,0,0,0,0,0.015321326480651338
117,110,97,98,108,101,0,0,0,0,0,0,0.015316802712236365
112,114,111,99,101,115,115,0,0,0,0,0,0.015311519188100866
114,101,113,117,101,115,116,0,0,0,0,0,0.015306150773897716
112,108,101,97,115,101,0,0,0,0,0,0,0.015301611498257841
118,101,114,105,102,121,0,0,0,0,0,0,0.015296833900467266
98,105,108,108,105,110,103,0,0,0,0,0,0.015291836441037845
97,100,100,114,101,115,115,0,0,0,0,0,0.015286798599596344
99,111,114,114,101,99,116,0,0,0,0,0,0.015281657956961472
116,114,121,0,0,0,0,0,0,0,0,0,0.015278751762374896
115,111,114,114,121,0,0,0,0,0,0,0,0.015274379630430058
117,110,97,98,108,101,0,0,0,0,0,0,0.01526989066810691
112,114,111,99,101,115,115,0,0,0,0,0,0.015264648584545027
114,101,113,117,101,115,116,0,0,0,0,0,0.015259322175287988
112,108,101,97,115,101,0,0,0,0,0,0,0.015254817759889624
118,101,114,105,102,121,0,0,0,0,0,0,0.015250076653411165
99,114,101,100,105,116,0,0,0,0,0,0,0.015245570169023786
99,97,114,100,0,0,0,0,0,0,0,0,0.015242383163060518
110,117,109,98,101,114,0,0,0,0,0,0,0.015237758035136105
101,120,112,105,114,97,116,105,111,110,0,0,0.01523148765145065
100,97,116,101,0,0,0,0,0,0,0,0,0.015228272550449087
99,111,114,114,101,99,116,0,0,0,0,0,0.015223182532726712
116,114,121,0,0,0,0,0,0,0,0,0,0.015220302380833321
115,111,114,114,121,0,0,0,0,0,0,0,0.015215971001974549
117,110,97,98,108,101,0,0,0,0,0,0,0.015211525231490091
112,114,111,99,101,115,115,0,0,0,0,0,0.015206334566738937
114,101,113,117,101,115,116,0,0,0,0,0,0.015201060277446232
99,97,114,100,0,0,0,0,0,0,0,0,0.015197895736335577
110,117,109,98,101,114,0,0,0,0,0,0,0.015193304583880388
101,110,116,101,114,101,100,0,0,0,0,0,0.015188341249267849
109,97,121,0,0,0,0,0,0,0,0,0,0.015185687688909993
99,111,114,114,101,99,116,0,0,0,0,0,0.015180633932809452
112,108,101,97,115,101,0,0,0,0,0,0,0.01517618773119516
118,101,114,105,102,121,0,0,0,0,0,0,0.015171507563938182
99,97,114,100,0,0,0,0,0,0,0,0,0.015168357693225165
110,117,109,98,101,114,0,0,0,0,0,0,0.015163788737733714
99,111,114,114,101,99,116,0,0,0,0,0,0.015158753620790496
116,114,121,0,0,0,0,0,0,0,0,0,0.015155901695287783
115,111,114,114,121,0,0,0,0,0,0,0,0.015151614497957485
117,110,97,98,108,101,0,0,0,0,0,0,0.015147215562424718
112,114,111,99,101,115,115,0,0,0,0,0,0.01514208066056458
114,101,113,117,101,115,116,0,0,0,0,0,0.0151368628945636
101,120,112,105,114,97,116,105,111,110,0,0,0.015130708336050592
100,97,116,101,0,0,0,0,0,0,0,0,0.015127544117265235
101,110,116,101,114,101,100,0,0,0,0,0,0.015122636264438483
109,97,121,0,0,0,0,0,0,0,0,0,0.01512000968726845
99,111,114,114,101,99,116,0,0,0,0,0,0.015115012256561857
112,108,101,97,115,101,0,0,0,0,0,0,0.015110614459476512
118,101,114,105,102,121,0,0,0,0,0,0,0.015105984965593188
101,120,112,105,114,97,116,105,111,110,0,0,0.015099866177422837
100,97,116,101,0,0,0,0,0,0,0,0,0.015096717725799853
99,111,114,114,101,99,116,0,0,0,0,0,0.01509174061268545
116,114,121,0,0,0,0,0,0,0,0,0,0.015088918588482105
117,105,110,118,97,108,105,100,0,0,0,0,0.015083552042415193
99,97,114,100,0,0,0,0,0,0,0,0,0.015080446440680304
110,117,109,98,101,114,117,0,0,0,0,0,0.015075379251319698
110,111,116,112,114,111,99,101,115,115,101,100,0.01506901193007832
98,117,115,105,110,101,115,115,108,111,103,105,0.015062710873880286
101,114,114,115,119,115,104,111,115,116,101,114,0.0150611340184344
117,105,110,118,108,100,117,0,0,0,0,0,0.015056015851793515
99,114,101,100,105,116,0,0,0,0,0,0,0.015051661527881321
99,97,114,100,0,0,0,0,0,0,0,0,0.01504857773209345
116,121,112,101,0,0,0,0,0,0,0,0,0.015045151225582282
97,99,99,101,112,116,101,100,0,0,0,0,0.015040137090283876
112,114,111,112,0,0,0,0,0,0,0,0,0.015036723843440368
110,111,116,112,114,111,99,101,115,115,101,100,0.015030418133707311
98,117,115,105,110,101,115,115,108,111,103,105,0.015024180388666371
101,114,114,115,119,115,104,111,115,116,101,114,0.015022672481759477
117,110,114,117,0,0,0,0,0,0,0,0,0.015019198241347693
114,109,115,0,0,0,0,0,0,0,0,0,0.01501652974442954
110,111,116,112,114,111,99,101,115,115,101,100,0.015010261542742015
98,117,115,105,110,101,115,115,108,111,103,105,0.01500406211713338
101,114,114,115,119,115,104,111,115,116,101,114,0.015002591236794769
99,111,109,111,114,98,105,116,122,116,98,115,0.015176329666022661
99,111,109,111,114,98,105,116,122,116,98,115,0.015314071848882154
99,111,109,111,114,98,105,116,122,116,98,115,0.015581738787894027
99,111,109,111,114,98,105,116,122,116,98,115,0.01574988171861874
99,111,109,111,114,98,105,116,122,116,98,115,0.01588286632015159
99,111,109,111,114,98,105,116,122,116,98,115,0.016124668135810517
99,111,109,111,114,98,105,116,122,116,98,115,0.01628759170528158
99,111,109,111,114,98,105,116,122,116,98,115,0.01641614621771972
99,111,109,111,114,98,105,116,122,116,98,115,0.016669323762729813
99,111,109,111,114,98,105,116,122,116,98,115,0.016678186322089998
98,97,100,0,0,0,0,0,0,0,0,0,0.016675737106117115
97,117,116,104,0,0,0,0,0,0,0,0,0.016672246750326483
99,97,117,115,105,110,103,0,0,0,0,0,0.016667001660923136
99,114,101,100,105,116,97,117,116,104,114,101,0.01666241829941924
97,99,99,111,117,110,116,0,0,0,0,0,0.016657159346497592
110,117,109,98,101,114,0,0,0,0,0,0,0.01665238192034223
101,114,114,111,114,97,100,100,114,101,115,115,0.016661926315245743
101,114,114,111,114,99,114,101,100,105,116,99,0.01665790583765688
116,110,111,119,101,114,114,111,114,97,116,116,0.01665035427633769
99,99,116,114,97,110,115,97,99,116,105,111,0.01664384494746982
99,99,116,114,97,110,115,97,99,116,105,111,0.016637350014679756
116,114,97,110,115,97,99,116,105,111,110,115,0.016631043142618783
116,114,97,110,115,97,99,116,105,111,110,0,0.01662428291581524
114,101,102,117,115,101,100,0,0,0,0,0,0.016619077122431842
116,114,97,110,115,97,99,116,105,111,110,115,0.016612805565018297
116,110,111,119,101,114,114,111,114,97,116,116,0.01660533694002278
101,114,114,111,114,99,114,101,100,105,116,99,0.016648400548781493
97,112,112,108,105,99,97,116,105,111,110,0,0.016641828457931083
101,114,114,111,114,109,101,115,115,97,103,101,0.01671702956880308
99,97,114,100,0,0,0,0,0,0,0,0,0.016713812602980018
116,114,97,110,115,97,99,116,105,111,110,0,0.016707069659169883
114,101,101,110,116,101,114,117,115,117,97,108,0.016699719013623052
105,110,118,97,108,105,100,0,0,0,0,0,0.01669460271878248
97,100,100,114,101,115,115,0,0,0,0,0,0.01668949926122588
99,99,0,0,0,0,0,0,0,0,0,0,0.016687821858874033
99,108,101,97,114,105,110,103,0,0,0,0,0.01668236715805085
104,111,117,115,101,0,0,0,0,0,0,0,0.016678226544386818
99,111,109,109,111,110,101,114,114,111,114,115,0.01667179644315573
101,114,114,111,114,99,114,101,100,105,116,99,0.016695526596836055
105,110,116,101,114,110,97,108,0,0,0,0,0.016689881581846512
97,112,112,108,105,99,97,116,105,111,110,0,0.016683359408626027
101,114,114,111,114,109,101,115,115,97,103,101,0.016786123881724378
101,120,112,105,114,97,116,105,111,110,0,0,0.01677960355948962
100,97,116,101,0,0,0,0,0,0,0,0,0.016776378140553706
99,111,109,109,111,110,101,114,114,111,114,115,0.016769895138067516
101,114,114,111,114,99,114,101,100,105,116,99,0.016794998066638943
105,110,116,101,114,110,97,108,0,0,0,0,0.016789361802980417
97,112,112,108,105,99,97,116,105,111,110,0,0.016782840553032818
101,114,114,111,114,109,101,115,115,97,103,101,0.01681439623443801
101,120,99,101,112,116,105,111,110,105,110,118,0.016809828229975936
99,114,101,100,105,116,0,0,0,0,0,0,0.016805306028088298
99,97,114,100,0,0,0,0,0,0,0,0,0.016802139497474104
110,117,109,98,101,114,0,0,0,0,0,0,0.01679750044165012
99,111,109,109,111,110,101,114,114,111,114,115,0.0167910547779969
101,114,114,111,114,99,114,101,100,105,116,99,0.016814025987702534
105,110,116,101,114,110,97,108,0,0,0,0,0.016808434227309692
97,112,112,108,105,99,97,116,105,111,110,0,0.016801962685258718
101,114,114,111,114,109,101,115,115,97,103,101,0.016870921074608455
112,97,121,109,101,110,116,0,0,0,0,0,0.016865684676442047
100,101,116,97,105,108,115,0,0,0,0,0,0.016860660195251658
99,114,101,100,105,116,99,97,114,100,0,0,0.016854619586137803
110,117,109,98,101,114,0,0,0,0,0,0,0.016850007721801702
111,107,0,0,0,0,0,0,0,0,0,0,0.01684818994020762
101,120,112,105,114,121,0,0,0,0,0,0,0.016843374952177477
100,97,116,101,0,0,0,0,0,0,0,0,0.016840199514749285
112,97,115,116,0,0,0,0,0,0,0,0,0.01683680102031401
101,116,99,0,0,0,0,0,0,0,0,0,0.016834274005067942
99,111,109,109,111,110,101,114,114,111,114,115,0.016827855424153996
101,114,114,111,114,99,114,101,100,105,116,99,0.016830506638099874
97,112,112,108,105,99,97,116,105,111,110,0,0.016824083287192072
101,114,114,111,114,109,101,115,115,97,103,101,0.016854940108168032
101,120,99,101,112,116,105,111,110,116,104,101,0.01684818712044998
99,114,101,100,105,116,0,0,0,0,0,0,0.016843734460910333
99,97,114,100,0,0,0,0,0,0,0,0,0.016840617276600554
110,117,109,98,101,114,0,0,0,0,0,0,0.01683604952941763
118,97,108,105,100,99,111,109,109,111,110,101,0.01683242727580283
101,114,114,111,114,109,105,115,109,97,116,99,0.016837077583431153
101,114,114,111,114,112,104,111,110,101,99,97,0.016842893757617227
101,114,114,111,114,112,111,115,116,97,108,99,0.016846904194629853
101,114,114,111,114,112,114,111,118,105,110,99,0.016848469229248455
101,114,114,111,114,115,114,101,115,105,110,102,0.01685186276035019
101,114,114,111,114,115,114,101,115,105,110,102,0.016860220532518094
101,114,114,111,114,115,114,101,115,105,110,102,0.016868520457700424
101,114,114,111,114,115,115,117,112,112,108,105,0.016861447210791577
109,115,116,101,114,114,116,114,97,118,99,99,0.01685835903553208
109,121,115,116,105,113,117,101,98,111,111,107,0.016851343933077825
114,101,109,111,118,101,0,0,0,0,0,0,0.016846810420485917
99,97,114,100,0,0,0,0,0,0,0,0,0.0168437487195426
117,115,101,114,0,0,0,0,0,0,0,0,0.01684037698239234
99,114,101,100,105,116,0,0,0,0,0,0,0.016836010228135363
99,97,114,100,0,0,0,0,0,0,0,0,0.01683295301912889
100,101,99,108,105,110,101,0,0,0,0,0,0.016828232642226874
99,114,101,100,105,116,0,0,0,0,0,0,0.016823873590444335
99,97,114,100,0,0,0,0,0,0,0,0,0.016820821561896515
116,114,97,110,115,97,99,116,105,111,110,0,0.016814406420935648
100,101,99,108,105,110,101,100,0,0,0,0,0.01680931546419086
99,99,0,0,0,0,0,0,0,0,0,0,0.016807721689869642
99,108,101,97,114,105,110,103,0,0,0,0,0.016802527262112787
104,111,117,115,101,0,0,0,0,0,0,0,0.016798589310471214
99,114,101,100,105,116,0,0,0,0,0,0,0.0167942497029219
99,97,114,100,0,0,0,0,0,0,0,0,0.016791210771170368
116,114,97,110,115,97,99,116,105,111,110,0,0.016784827971115204
100,101,99,108,105,110,101,100,0,0,0,0,0.016779760883671325
99,114,101,100,105,116,0,0,0,0,0,0,0.016775433817644982
99,97,114,100,0,0,0,0,0,0,0,0,0.016772403339628268
99,108,101,97,114,105,110,103,0,0,0,0,0.016767237760657156
104,111,117,115,101,0,0,0,0,0,0,0,0.016763320147895423
101,120,99,101,112,116,105,111,110,99,114,101,0.0167567009644228
99,97,114,100,0,0,0,0,0,0,0,0,0.0167536794163539
116,114,97,110,115,97,99,116,105,111,110,0,0.016747339218909214
100,101,99,108,105,110,101,100,0,0,0,0,0.01674230367576832
99,99,0,0,0,0,0,0,0,0,0,0,0.01674072524911823
99,108,101,97,114,105,110,103,0,0,0,0,0.016735587178387183
104,111,117,115,101,0,0,0,0,0,0,0,0.016731689053398325
99,111,109,109,111,110,101,114,114,111,114,115,0.0167255990113851
101,120,99,101,112,116,105,111,110,99,114,101,0.01671903546374141
99,97,114,100,0,0,0,0,0,0,0,0,0.01671603323854398
116,114,97,110,115,97,99,116,105,111,110,0,0.016709739684998302
114,101,102,101,114,114,97,108,99,97,108,108,0.016703557503454043
99,99,0,0,0,0,0,0,0,0,0,0,0.01670198930449611
99,108,101,97,114,105,110,103,0,0,0,0,0.016696888188099987
104,111,117,115,101,0,0,0,0,0,0,0,0.016693016419478464
99,111,109,109,111,110,101,114,114,111,114,115,0.016686993331960377
104,111,108,100,99,97,114,100,0,0,0,0,0.016681940295934776
105,110,116,101,114,110,97,108,0,0,0,0,0.016676661533856853
97,112,112,108,105,99,97,116,105,111,110,0,0.01667056325361074
101,114,114,111,114,109,101,115,115,97,103,101,0.01674008004809555
99,97,114,100,0,0,0,0,0,0,0,0,0.016737097511183106
101,114,114,111,114,0,0,0,0,0,0,0,0.01673318995136842
115,116,97,116,117,115,0,0,0,0,0,0,0.0167286029690619
114,101,102,117,115,101,100,0,0,0,0,0,0.016723794904548447
99,111,109,109,111,110,101,114,114,111,114,115,0.016717780335010538
109,101,115,115,97,103,101,114,101,102,101,114,0.016737855868715578
101,120,99,101,112,116,105,111,110,99,114,101,0.01673136921672078
99,97,114,100,0,0,0,0,0,0,0,0,0.016728404093134315
101,114,114,111,114,0,0,0,0,0,0,0,0.016724519407980063
115,116,97,116,117,115,0,0,0,0,0,0,0.016719959370040668
112,97,121,109,101,110,116,102,97,105,108,117,0.01671342461857064
112,97,121,109,101,110,116,0,0,0,0,0,0.016708520694617823
102,97,105,108,117,114,101,0,0,0,0,0,0.016703799274641457
104,97,112,112,101,110,101,100,0,0,0,0,0.0166987684531353
112,97,121,109,101,110,116,0,0,0,0,0,0.016693875585940064
102,97,105,108,117,114,101,0,0,0,0,0,0.01668916484974879
104,97,112,112,101,110,101,100,0,0,0,0,0.016684145718045454
112,97,121,109,101,110,116,102,97,105,108,117,0.016677656912055052
99,111,109,111,114,98,105,116,122,116,98,115,0.016685584287938152
98,97,100,0,0,0,0,0,0,0,0,0,0.01668338803475628
97,117,116,104,0,0,0,0,0,0,0,0,0.01668025799625108
99,97,117,115,105,110,103,0,0,0,0,0,0.016675553695817576
99,114,101,100,105,116,97,117,116,104,114,101,0.016669435899123168
104,111,110,111,114,0,0,0,0,0,0,0,0.01666562989162718
112,97,121,109,101,110,116,0,0,0,0,0,0.01666077712886483
102,97,105,108,117,114,101,0,0,0,0,0,0.01665610508029223
104,97,112,112,101,110,101,100,0,0,0,0,0.016651127844978995
112,97,121,109,101,110,116,102,97,105,108,117,0.016644699963547085
99,111,109,111,114,98,105,116,122,116,98,115,0.01665264481867095
98,97,100,0,0,0,0,0,0,0,0,0,0.0166504656956042
97,117,116,104,0,0,0,0,0,0,0,0,0.01664736027717186
99,97,117,115,105,110,103,0,0,0,0,0,0.016642694443240538
99,114,101,100,105,116,97,117,116,104,114,101,0.01663855785033931
99,97,114,100,0,0,0,0,0,0,0,0,0.016635652398468266
112,97,121,109,101,110,116,0,0,0,0,0,0.016630839052628087
102,97,105,108,117,114,101,0,0,0,0,0,0.01662620501945475
104,97,112,112,101,110,101,100,0,0,0,0,0.016621268889721492
112,97,121,109,101,110,116,102,97,105,108,117,0.016614900183840296
99,111,109,111,114,98,105,116,122,116,98,115,0.016622854843191554
98,97,100,0,0,0,0,0,0,0,0,0,0.016620692628457695
97,117,116,104,0,0,0,0,0,0,0,0,0.01661761149124828
99,97,117,115,105,110,103,0,0,0,0,0,0.016612983456494004
99,114,101,100,105,116,97,117,116,104,114,101,0.016608906345936456
97,99,99,111,117,110,116,0,0,0,0,0,0.016604264769641348
98,97,108,97,110,99,101,0,0,0,0,0,0.01659993587191969
112,97,121,109,101,110,116,0,0,0,0,0,0.016595165976976797
102,97,105,108,117,114,101,0,0,0,0,0,0.016590573857187266
104,97,112,112,101,110,101,100,0,0,0,0,0.016585683096312517
112,97,121,109,101,110,116,102,97,105,108,117,0.016579380160874277
99,111,109,111,114,98,105,116,122,116,98,115,0.016587351235959124
98,97,100,0,0,0,0,0,0,0,0,0,0.016585207607309516
97,117,116,104,0,0,0,0,0,0,0,0,0.016582153176061522
99,97,117,115,105,110,103,0,0,0,0,0,0.016577566820127416
99,114,101,100,105,116,97,117,116,104,114,101,0.016574206239843386
99,97,108,108,0,0,0,0,0,0,0,0,0.016571332742979412
108,111,99,97,108,0,0,0,0,0,0,0,0.016567833861717667
98,97,0,0,0,0,0,0,0,0,0,0,0.016566361300678643
110,117,109,98,101,114,0,0,0,0,0,0,0.016562182651345785
114,101,102,101,114,114,101,100,0,0,0,0,0.016557252727122593
114,101,115,101,114,118,97,116,105,111,110,0,0.016551204533553913
99,97,110,0,0,0,0,0,0,0,0,0,0.016548987657646463
112,114,111,99,101,115,115,101,100,0,0,0,0.016543612612945704
99,114,101,100,105,116,0,0,0,0,0,0,0.016539558550844276
99,97,114,100,0,0,0,0,0,0,0,0,0.016536715296962552
100,101,99,108,105,110,101,100,0,0,0,0,0.016531985862256935
99,99,0,0,0,0,0,0,0,0,0,0,0.016530497336517482
99,108,101,97,114,105,110,103,0,0,0,0,0.01652567092030185
104,111,117,115,101,0,0,0,0,0,0,0,0.016522000441059413
115,111,114,114,121,0,0,0,0,0,0,0,0.016518120859983283
117,110,97,98,108,101,0,0,0,0,0,0,0.01651411341815258
112,114,111,99,101,115,115,0,0,0,0,0,0.016509415540973408
114,101,113,117,101,115,116,0,0,0,0,0,0.01650464306442252
109,97,121,0,0,0,0,0,0,0,0,0,0.01650227698990299
116,101,109,112,111,114,97,114,105,108,121,0,0.01649623898225117
101,120,99,101,101,100,101,100,0,0,0,0,0.016491548020443753
99,114,101,100,105,116,0,0,0,0,0,0,0.016487525939937808
100,101,98,105,116,0,0,0,0,0,0,0,0.016484093996433823
99,97,114,100,0,0,0,0,0,0,0,0,0.01648127364941524
108,105,109,105,116,0,0,0,0,0,0,0,0.01647766600166957
112,108,101,97,115,101,0,0,0,0,0,0,0.016473659842032605
99,104,111,111,115,101,0,0,0,0,0,0,0.016469601736437616
100,105,102,102,101,114,101,110,116,0,0,0,0.016464427458474203
99,97,114,100,0,0,0,0,0,0,0,0,0.016461615132933198
116,114,121,0,0,0,0,0,0,0,0,0,0.01645907755721409
101,114,114,111,114,115,114,101,115,105,110,102,0.016463075622396784
109,115,116,101,114,114,116,114,97,118,99,99,0.016469164546504312
115,111,114,114,121,0,0,0,0,0,0,0,0.01646533062088352
117,110,97,98,108,101,0,0,0,0,0,0,0.016461371230083705
112,114,111,99,101,115,115,0,0,0,0,0,0.016456730320548625
114,101,113,117,101,115,116,0,0,0,0,0,0.01645201562053172
109,97,121,0,0,0,0,0,0,0,0,0,0.016449676739240384
116,101,109,112,111,114,97,114,105,108,121,0,0.01644371728055279
101,120,99,101,101,100,101,100,0,0,0,0,0.01643908444504385
99,114,101,100,105,116,0,0,0,0,0,0,0.016435110433442895
100,101,98,105,116,0,0,0,0,0,0,0,0.01643171894825571
99,97,114,100,0,0,0,0,0,0,0,0,0.016428931410337702
108,105,109,105,116,0,0,0,0,0,0,0,0.01642536616584548
112,108,101,97,115,101,0,0,0,0,0,0,0.016421407826245564
99,104,111,111,115,101,0,0,0,0,0,0,0.016417398102047332
100,105,102,102,101,114,101,110,116,0,0,0,0.01641228872847795
99,97,114,100,0,0,0,0,0,0,0,0,0.01640950905339334
116,114,121,0,0,0,0,0,0,0,0,0,0.01640700046670401
97,99,99,111,117,110,116,0,0,0,0,0,0.016402536412595762
98,97,108,97,110,99,101,0,0,0,0,0,0.01639837404446868
97,112,112,108,105,99,97,116,105,111,110,0,0.016392742726442183
101,114,114,111,114,109,101,115,115,97,103,101,0.01642196351516788
99,111,109,111,114,98,105,116,122,116,98,115,0.016558658342573397
99,111,109,111,114,98,105,116,122,116,98,115,0.016666534290077435
99,111,109,111,114,98,105,116,122,116,98,115,0.016879980406914925
99,111,109,111,114,98,105,116,122,116,98,115,0.017013041926361164
99,111,109,111,114,98,105,116,122,116,98,115,0.017107183323036377
99,111,109,111,114,98,105,116,122,116,98,115,0.01723078571989771
99,111,109,111,114,98,105,116,122,116,98,115,0.017369402242540244
99,111,109,111,114,98,105,116,122,116,98,115,0.017498398681829116
99,111,109,111,114,98,105,116,122,116,98,115,0.01759974922733027
99,111,109,111,114,98,105,116,122,116,98,115,0.01782281330891707
99,111,109,111,114,98,105,116,122,116,98,115,0.018009126498045275
99,99,0,0,0,0,0,0,0,0,0,0,0.01800759956091426
99,108,101,97,114,105,110,103,0,0,0,0,0.018002520694439323
104,111,117,115,101,0,0,0,0,0,0,0,0.01799871641983287
99,111,109,109,111,110,101,114,114,111,114,115,0.017992010567384604
99,111,109,111,114,98,105,116,122,116,98,115,0.017996967652747962
98,97,100,0,0,0,0,0,0,0,0,0,0.017994789083204604
97,117,116,104,0,0,0,0,0,0,0,0,0.017991676356477592
99,97,117,115,105,110,103,0,0,0,0,0,0.017986943658006706
